CID,QID,CUserID,CBody,CDate,IsReply,ParentID
200113878,3505033,3cdb4d60-392e-469a-961d-6810ff55bdf1,"پسر منم اوایل ماساژا رو دوست نداشت الان نزدیک چهار سالشه بهش میگم بخواب میخوام حسی بدم خودش میخوابه تمرینای دفتری همه بازیا رو دوست داره اما توی کاردرمانی گاهی کاری که خودش دوست داره رو انجام میده توی گفتاردرمانی هم اولش همکاری نداشت اللن خیلی خوب شده تو خونه هم میشینه کار میکنه در کل هر چی بزرگ تر شد و بیشتر باهاش کار شد همکاریش هم خوب شد","1400/05/01 15:38",1,200112296
228687710,3505033,d660d64f-a988-430e-acff-94aba0da8a6d,"من پسرم بیش فعاله اصلا نمیتونستم تو خونه کنترلش کنم همش از درو دیوار میرفت بالا نمیخوابید واقعا دیگه میترسیدم نمیدونستم چیکارش کنم همه رو خسته کرده بود بردمش پیش یک روانشناس خیلی بهش کمک کرد خیلی الان حالش بهتره خیلی واقعا بهتر شده خود خانم دکتر به من یاد داد که تو چنین شرایطی باید چیکار کنم و اصلا دلیل این همه انرژی چیه اسمشون خانم دکتر آمنه ذاکری هستش خیلی دکتر خوبین خدا خیرشون بده خیلی به من کمک کردن","1400/12/11 15:13",0,
241504042,3505033,f2681dc7-62e9-4ddf-b919-e012b2d92507,"بچه برادر من بیش فعالی داشت پیش چندتا دکتر بردنش فایده ی چندانی نداشت تا اینکه یکی از دوستامون دکتر ناصر مهاجرانی رو بهش معرفی کرد واقعا دکتر خوبی بود","1401/03/28 16:19",0,
31093676,96922,595d067e-d3ff-4531-b0ce-5f8394df515e,"در صورت کم خونی ناشی از فقر آهن علائمی شبیه به بیش فعالی بروز می کنه.","1391/02/13 00:03",0,
31093677,96922,bf051414-988f-4d2f-8b0e-15bdba54a492,"من تو سایتها خوندم که خوردن قرص آهن در دوران بارداری باعث بیش فعالی می شه ولی دکترم گفت آهن بدنت کمه با تغذیه هم درست نمیشه اگه آهن نخوری بچت به خطر می افته .","1391/02/13 00:30",0,
31093678,96922,595d067e-d3ff-4531-b0ce-5f8394df515e,"خانم ثوری تنها چیزی که ثابت شده که در دوران بارداری باعث بیش فعالی در بچه خواهد شد وجود سرب در خون مادر است. در بقیه موارد فقط احتمالات گفته میشه و بار علمی ندارد. مصرف آهن از موارد ضروری در دوران بارداری هست.","1391/02/13 00:50",0,
31093679,96922,bf051414-988f-4d2f-8b0e-15bdba54a492,"نازی جون منم توی سایتها خونده بودم به هر حال ممنون از اطلاعاتتون","1391/02/13 22:57",0,
76101419,96922,e33bbf3c-61c1-42e7-98f5-134ceec8185e,"دکتر مهسا ساداتی متخصص روانشناسی کودک کارشون عالیه کلینیک شون شهرآرا ۸۸۲۶۷۰۴۰ ؛ ۸۸۲۶۷۰۶۸ در ضمن ایشون مدرس دانشگاه هستند و وقتشون اکثرا پر هست شماره تماس ایشون ۰۹۱۲۸۳۹۸۵۸۸ برا هماهنگی جهت درمان ومشکلات کودک می تونید باهاشون صحبت کنید که ایشون هم اغلب پاسخگو هستند","1397/09/12 21:45",0,
86348287,96922,099eba56-224a-4887-ad1f-c5efd486fd68,"سلام عزیزم آره بوسیله نورو فیدبک توسط یه متخصص روانشناسی کودک قابل درمان هست من تعریف دکتر مهسا ساداتی متخصص روانشناسی کودک رو در این زمینه خیلی شنیدم ۰۹۱۲۸۳۹۸۵۸۸ کلینیک غرب تهران شهرآرا ۸۸۲۶۷۰۴۰ ۸۸۲۶۷۰۶۸","1398/01/19 14:47",0,
228688063,96922,d660d64f-a988-430e-acff-94aba0da8a6d,"من خیلی اتفاقی با خانم دکتر آمنه ذاکری آشنا شدم خیلی دکتر خوبین پسرمو بردم پیششون واقعا عالین و من خیلی تغییر تو پسرم احساس کردم بعد از اون به بعد هر سوالی که دارم اغلب جوابشونو تو مقاله هایی که تو سایتشون میذارن میتونم پیدا کنم واقعا خیلی جذابه سایتشون برای منی که مادرم و همه هدفم درست تربیت کردنشه","1400/12/11 15:16",0,
241506204,96922,f2681dc7-62e9-4ddf-b919-e012b2d92507,"بچه هایی که بیش فعالن خیلی اذیت می کنن من برادر زادم بیش فعاله بعد از کلی پرس و جو بردیمش پیش دکتر ناصر مهاجرانی خیلی بهتر شده الان خداروشکر","1401/03/28 16:39",0,
153087645,4962295,df3b2c1f-bef8-417b-84b0-a6ff10cfb48f,"روانپزشک کودک ب دختر من دارو داد","1399/06/09 20:56",0,
153087763,4962295,7bdaa6b6-2306-4125-bae5-1b72d0df3952,"چه دارویی ؟ریتالین؟","1399/06/09 20:56",1,153087645
153088040,4962295,50984c5f-f1ef-41f8-8d81-19e3503cfbca,"هم روانشناسی هم روانپزشکی باهم باید باشه و مو به مو گفته ها رعایت بشه حداقل تا دوسال طول میکشه","1399/06/09 20:59",0,
153088045,4962295,df3b2c1f-bef8-417b-84b0-a6ff10cfb48f,"ن ب دخترم ریسپریدون داد اما باید دکتر مقدارش بگه بهت واقعا خوب کرد دخترمو","1399/06/09 20:59",0,
153088107,4962295,9502349c-4972-4874-878b-60ebc83d5714,"چه نشونه هایی از بیش فعالی داره؟","1399/06/09 20:59",0,
153088109,4962295,6075078b-bddd-4cc3-b2bd-d1a47ccdf396,"یعنی چی الانم داری؟چطوریه مگه؟","1399/06/09 20:59",1,153087763
153089031,4962295,7bdaa6b6-2306-4125-bae5-1b72d0df3952,"الهی شکر","1399/06/09 21:07",1,153088045
206020791,4962295,f2681dc7-62e9-4ddf-b919-e012b2d92507,"بهترین راه اینه که ببریش پیش یه پزشک خوب من بچه برادرم بیش فعال بود بعد از کلی پرس و جو بردنش پیش دکتر ناصر مهاجرانی الان خداروشکر خیلی بهتر شده","1400/06/11 18:10",0,
206021552,4962295,a1d5cebd-fbda-4957-b922-1f96cf552868,"سلام عزیزم بهترین کار ممکن این هست که ببریش پیش روانپزشک و اگر تشخیص بدن که شدید نیست میگن ببر پیش روانشناس که با ی سری تمرین ها بهبود پیدا کنه و در نتیجه نیازی به دارو نیست اما در کل سن خیلی مهم هست اگر بچه هست و تشخیص میدی بیش فعالی داره باید ببریش دکتر که ببینی اختلال دیگه ای هم همراش هست یا نه چون بیش فعالی با اختلالای دیگه ای هم همراه میشه","1400/06/11 18:16",0,
162806052,5340971,644e17f7-40b6-431f-9f3e-3935b19571db,"مرسی گلم از اطلاع رسانیت❤","1399/08/15 10:16",0,
162806319,5340971,0ec7f313-b39f-4565-b151-486ec24b0b9b,"اره بگو. یکی از دخترای فامیل به شدتتتتتتت پیش فعاله.","1399/08/15 10:19",0,
162806344,5340971,8d6a8dbf-66ee-4418-bbfa-2460ba67d772,"برادر خودم بیش فعالی داره با تجربه ی من کسی که بچه اش بیش فعالی داره حتما باید از کودکی روند درمان و اموزش رو شروع کنه چون مشکل اصلی این بچه ها عدم تمرکز و دقت و بیقراری و استرس هست که خیلی زندگی شونو درگیر میکنه و اگه بزرگ بشن اصلاح این مشکلات سخت تر میشه.","1399/08/15 10:19",0,
162806392,5340971,2fe76be3-5d5c-43fe-9494-7425426daba6,"دقیقا","1399/08/15 10:19",1,162806344
162806471,5340971,5859bc54-13a4-40c8-914a-3335c9f508b1,"سلام من رفتم نگاه کردم میخواستم علایمشو بدونم اولش چیزی گفتن در این باره یا نه؟؟؟","1399/08/15 10:20",0,
162806681,5340971,5859bc54-13a4-40c8-914a-3335c9f508b1,"دختر من خیلی کم می‌خوابه خیلی باهوشه یادگیریش خوبه ولی مثلاً صداش می‌کنی اصلا جوابتو نمیده فامیل صداش میکنن میگن مگه اسمشو نمیدونه منم میدونم که می‌شنوه ولی خودش محل نمیده","1399/08/15 10:23",0,
162807642,5340971,644e17f7-40b6-431f-9f3e-3935b19571db,"عزیزم میشه بگی اولین بار توی چ سنی و چجوری متوجه شدین؟","1399/08/15 10:33",1,162806344
162808623,5340971,8d6a8dbf-66ee-4418-bbfa-2460ba67d772,"از دوره ی دبستان فهمیدیم. معلم هاش میگفتن اصلا سرکلاس اروم و قرار نداره حتی نمیتونه یک ربع رو بدون وول خوردن یا صحبت کردن با بقیه بگذرونه","1399/08/15 10:42",1,162807642
162809944,5340971,644e17f7-40b6-431f-9f3e-3935b19571db,"اخخخخخی الهی😔طفلی بچه.الان چند سالشه؟بهتر شده؟امااااااان از حرف مردم ک آدمو بیچاره میکنه","1399/08/15 10:55",1,162808623
162812335,5340971,8d6a8dbf-66ee-4418-bbfa-2460ba67d772,"الان پایه دوازدهم هست سال اخره اره الان خیلی بهتر و نرماله فقط هنوز یه کم زود عصبی میشه یا بازم تمرکزش یکم مشکل داره ولی نسبت به قبل بهتر شده 😁 ولی خب اونموقع که بچه بود هنوز مردم باندازه ی الان درمورد این چیزا اطلاعات نداشتند از اون گذشته بنظرم تو بچگی علائم بیشتره و تو همین نی نی سایت خیلی میبینم طرف چون بچه اش یکم شیطونه میگه بیش فعاله درحالیکه همونطور که گفتم علائمش گسترده تر هست و اگه کسی مشکوکه باید حتما پیش چندتا متخصص ببره برای تشخيص و درمان.","1399/08/15 11:18",1,162809944
162851991,5340971,644e17f7-40b6-431f-9f3e-3935b19571db,"اهان خب خداروشکر.اره درست میگی","1399/08/15 16:12",1,162812335
228689071,5340971,d660d64f-a988-430e-acff-94aba0da8a6d,"منم پسرم همینطوری بود","1400/12/11 15:23",1,162806319
95663940,2937959,c89c66f2-2f54-4f4c-af5e-d114567d138f,"حتما ببر مشاور یا روانپزشک","1398/04/10 23:04",0,
95663975,2937959,1979e5f9-3377-44d5-a448-b9cb82ebdd4c,"یک سالگی سن تشخیص بیش فعالی نیستتت . کی این حرفو زده؟","1398/04/10 23:04",0,
95664023,2937959,bede41b2-4307-4ee4-aba5-96205ab21e29,"هر شیطونی بیش فعال نیستا رو بچه عیب نزارین","1398/04/10 23:05",0,
95664047,2937959,35f8ea78-98c0-4201-91a5-46be478a210f,"یک سالگی نمیشه تشخیص بیش فعالی رو داد","1398/04/10 23:05",0,
95664054,2937959,f5cfdab2-3767-404b-b630-52b35dd20796,"بیش فعالی تو سنین مدرسه یا پیش وبستانی تشخیص داده میشه ، بچه یک ساله زوده براش چنین تشخیصی داده بشه","1398/04/10 23:05",0,
95664257,2937959,248dfd4c-264c-4db9-8195-1143b0e16b95,"مگه هر بچه ای که شلوغ باشه یا بد خواب بیش فعاله","1398/04/10 23:07",0,
95664304,2937959,a987e989-9fd5-481b-aa07-a6289c61f66e,"استارتر با اجازت من یه چیزی بپرسم من داداش دوقلو دارم 5سالشونه خوابشون درسته شب ساعت10 میخوابن تا 9صب ولی وحشتناک اذیت میکنن در طول روز انرژیشون زیاده همش دارن یه جا خرابکاری میکنن داد و بیداد میکنن مامانمو خیلی خسته میکنن یعنی بیشفعالن ؟","1398/04/10 23:08",0,
95669286,2937959,ecfaa8e2-e966-4799-852e-921a6a23d74a,"منم برا پسر دوسال و هشت ماهم سوال دارم خیلی شیطنت داره الانم فقط جمله دو کلمه ای میگ البت تنهاس","1398/04/10 23:54",1,95664304
93396572,2865405,e83df29a-a8d4-408e-ae7c-bccf83f77aae,"نه ندارع","1398/03/22 15:57",0,
93396626,2865405,d6219426-31ec-474a-ae21-fc934d1d966e,"اگر یک بچه ای واقعا بیش فعال باشه دارو ندادن بهش ظلم بزرگیه چون دقیقا چیزی که مغزش لازم داره برای تمرکز رو ازش دریغ میکنن بزرگترهای کم اطلاعات","1398/03/22 15:57",0,
93396676,2865405,9859e2d5-755a-4f8e-9d70-07c2562e4fd0,"واقعا به بچه ای که یکم علایم بیش فعالی داره باید قرص داد؟","1398/03/22 15:58",0,
93396725,2865405,ed6eb00d-3f4b-4eed-87c8-e179d1bce17e,"اگه تشخیص درست باشه‌ بله باید قرص مصرف کنه ضرر هم نداره‌ اگه مصرف نکنه ضررش‌ خیلی خیلی بیشتره","1398/03/22 15:58",0,
93396730,2865405,e83df29a-a8d4-408e-ae7c-bccf83f77aae,"اگه تشخيص بيش فعالي ب درستي باشه بله بايد دارو مصرف كنه و عوارض مصرف دارو ب مراتب از مصرف نكردنش كمتر هست در سن كم با مصرف دارو درمان ميشن ولي اگه ب موقع درمان نشه گرفتاري ها و سختي هاش تا سن بلوغ و بزرگسالي عاجز ميكنه","1398/03/22 15:58",0,
93396890,2865405,ed6eb00d-3f4b-4eed-87c8-e179d1bce17e,"دردش رو روانشناس کودک مشخص میکنه کم باشه بازی درمانی و کلاس جواب نده باید دارو مصرف کنه","1398/03/22 15:59",1,93396676
93397033,2865405,9ee977fb-33a5-4117-9c54-b727f5a9ea25,"برای اینکه خیالتون راحت شه نظر مشاور دیگه ای رو هم بگیرید ک مطمئن باشید کار درستی انجام می دید","1398/03/22 16:00",0,
93397109,2865405,9d4dbcc9-ddcd-4da3-aef1-d7788e3586e9,"یکی از استاد درس روانشناسی میگفت عوارض دارن مثل افسردگی ولی اگه استفاده نشه عوارضش بدتره و هرچی زودتر تشخیص داده بشه زودتر درمان میشه","1398/03/22 16:01",0,
93397258,2865405,530e5bda-acfc-4024-bc06-a7fd7b1d7646,"بیش فعالی حتما باید توسط روانپزشک متخصص اطفال تشخیص داده بشه و بسته به شدتش دارو و کاردرمانی تجویز میشه.دارو در صورتی که یا درمان توانبخشی همراه باشه بچه رو درمان میکنه. داروهای بیش فعالی فوق العاده عوارض دارن و باید حتما تحت نظر پزشک مصرف یا قطع بشن چون عوارض قطع مصرف یا دوز اشتباه خوردنش خیلی زیاده.","1398/03/22 16:02",0,
93397268,2865405,9859e2d5-755a-4f8e-9d70-07c2562e4fd0,"عوارض درمان نشدنش چیه؟","1398/03/22 16:02",1,93397109
