QID,QUserID,QTitle,QBody,QDate,QVisit
1812004,fa60b32b-42bb-4b8f-98f3-16be5beb99b0,"آیا اتیسم در نوزاد پنج ماهه هم قابل تشخیصه","نميدونم چرا انقدر نگرانم ،پسرم پنج ماهشه","1397/03/07 23:16",288
2267222,82fa9088-4541-42eb-af46-a57116b32fb4,"مامانایی که بچه بیش فعال یا اتیسم دارید","الان خواستم از دکتر خوشابی وقت بگیرم گفت پرونده جدید نمیگیره","1397/08/30 20:38",709
1893982,82587505-1c0e-4c3b-9a6e-8512e5ea87b5,"من همونم که گفتم مشکوکم به اتیسم پسرم","سلام دوستان خوبم","1397/04/10 23:43",3305
2920462,08a60958-7d18-44c8-ba2c-30e4bab92b68,"کسی اطلاعاتی درمورد کنترل بچه اتیسم داره","پسرم تا غافل کنم از خونه فرار میکنه چکار کنم رفتار درمانی میخواد شهرمون نداره به نظرتون برم اصفهان یکی دوسال تنها زندگی کنم با دخترم و پسرم شوهرم بخاطر کارش نمیتونه بیاد","1398/04/06 03:34",801
8326246,a78566b7-dda5-47af-b0bb-4a8356dd098c,"درد و رنج مادران دارای کودک اتیسم","کسانی که کودک اتیسم دارندو یا تجربه ای از اطرافیانشون دارند بیاین با هم باشیم.و مراکزی که کودکتون را بردید و پیشرفت داشته برام بگید.و کلا کارهایی که برای بچه هاتون انجام دادید تا مستقل بشن .منم مادر یه دختر ۱۲ ساله اتیسم هستم که تمام دنیای منه.عشق منه.برای آرامش خودم و فرزند و همسرم از فامیل مادری و پدری ام بریده ام و اصلا ارتباطی ندارم.و مثل کوهی در مقابل حرفها و حدیث هایی که همیشه آزارم میده ایستادم.خدا صبوری را به همه ما هدیه داده.اما گاهی واقعا کم میارم و همیشه غصه دار هستم.بیاین با هم باشیم از تجربه هاتون بگید.از زمانی که برای بچه هاتون میذارید هر روز در همین پست اعلام کنیم.وامیدوار باشیم که روزی خوشبختی اونا را ببینیم","1400/12/25 20:18",75
8484729,5833c6d7-78da-4bce-b438-fbae1ebdeb90,"هزینه های سرسام آور توانبخشی کودکان اتیسم","هزینه های توانبخشی کودکان اتیسم در حال افزایشه این را هم امضا کنید حداقل کاریه که میتونیم بکنیم.","1401/01/26 12:27",106
1891351,4e05641a-8553-48bb-8bbc-d9b651f0d88b,"تو ازمایشات غربالگری اتیسم هم بررسی میشه؟",????,"1397/04/09 22:27",171
5605853,5833c6d7-78da-4bce-b438-fbae1ebdeb90,"سوالات شما در مورد اختلال اتیسم را پاسخ میدهم ❤","سلام فقط اولش بگم در هیچ نوع از غربالگری های بارداری نشون داده نمیشه و در ظاهر فرد هم مشخص نمی باشد و علت نامشخص است گاهی هر دقیقه یک چیزی میگن ولی هنوز مشخص نیست علت اتیسم","1399/10/02 17:56",291
5771090,5833c6d7-78da-4bce-b438-fbae1ebdeb90,"کاردرمانی چه کمکی به فرد دارای اتیسم میکند",https://uupload.ir/files/9te7_screenshot_20210120-113733_instagram.jpg,"1399/11/01 12:56",138
2735859,2d3f92ef-0864-41b0-81ca-949efd57e63b,"بچه اتیسم یا بیش فعال توروخدا کمکم کنین","خیلی وقته ذهنم درکیراین موضوعه الانم ک یکی از تاپیک هارو خوندم راجب بجه اتیسم بیشتر نگران حرکات و رفتار دخترم شدم","1398/02/17 16:57",425
1902489,82587505-1c0e-4c3b-9a6e-8512e5ea87b5,"مرکز توانبخشی خوب برای اتیسم در کرج میشناسید؟","سلام دوستان","1397/04/14 15:03",3270
5829550,5833c6d7-78da-4bce-b438-fbae1ebdeb90,"آیا اتیسم کاملا درمان میشود جواب در عکس ❤🌹",https://uupload.ir/files/87ji_screenshot_20210130-121642_instagram.jpg,"1399/11/11 12:29",226
6449894,5833c6d7-78da-4bce-b438-fbae1ebdeb90,"درسته زندگی با اتیسم سخته و پر چالش","سلام درسته زندگی با اتیسم سخته و پر چالش و پر از فکر و خیال آینده ولی قطعا خدا کارش بی حکمت نیست حتما دنیا به افراد متفاوت نیاز داره که خدا اونا را آفریده درسته طیف گسترده داره از خفیف تا شدید و خیلی هاشون تا اخر مستقل نمیشن ولی من یک چیز از خدا میخوام آگاهی درست جامعه مون از این اختلال به امید آن روز و مهم ترین دلیل موندنم در سایت همین است آگاهی دادن ❤😊","1400/02/20 17:14",222
7247114,f5f9f2d4-a20f-4ff6-bde3-5172bef78cf5,"امروز دکتر بهم‌گفت که پسرم اتیسم داره داغونم","بعد از ۲۰سالی‌ک برادرام ناراحتی عصاب داشتن و هزارتا بدبختی داشتم واقعا فکر نمیکردم خدا این کارم با من بکنه احساس میکنم دیگه هیچ انگیزه ای برای زندگی ندارم از دانشگله انصراف دادم کاش از زندگی میشد انصراف داد","1400/06/22 20:08",1428
6970720,5833c6d7-78da-4bce-b438-fbae1ebdeb90,"در این تاپیک به سوال در مورد اتیسم پاسخ میدم ...","سلام مدتی بود تاپیک این مدلی نزده بودم","1400/05/11 15:36",451
7225783,5833c6d7-78da-4bce-b438-fbae1ebdeb90,"در این تاپیک به سوال در مورد اتیسم پاسخ میدم ...","سلام لطفا سوال خودتان را در مورد اختلال اتیسم بپرسید و صبور باشید حتما جواب خواهم داد این تاپیک را زدم تا عزیزان سوال هاشون بپرسند و خیال شون جمع باشد که تا جایی که بدانم پاسخ میدهم فقط اگر همان لحظه پاسخ ندادم نگران نباشید ولی ریپلای میکنم تا جواب تان را ببینید ❤🥰","1400/06/19 13:30",648
6412597,22e005e5-a52a-41e6-aa71-1d8efd94936c,"کسی هست تو نینی سایت بچش اتیسم داشته باشه ؟؟؟","علائمش چیه؟","1400/02/14 23:21",344
7695922,9078693b-733c-4482-bd84-e28da5942462,"هرکسی که درمورد اتیسم اطلاع داره تشریف بیاره","سلام","1400/09/07 11:48",80
7266289,4d6f8226-e114-4eab-bcaf-bec8f1a3d813,"خانما بچم دوسالشه اختلال اتیسم دکتر تشخیص داده","خیلی نگرانم نمیدونم چیکار کنم...بخدا من دارم ذره ذره اب میشم...چیکار کنم با این بچه چه خاکی سرم بریزم..قلبم درد میکنه خیلی استرس دارم...خیلی نگرانمم.توروخدا دعام کنید...جایی هست نگهداری کنن از این بچه ها؟","1400/06/25 20:11",697
6084818,5833c6d7-78da-4bce-b438-fbae1ebdeb90,"چراتاکید داریم روی آموزش به فرد اتیسم از سنین کم",https://uupload.ir/files/5b0e_screenshot_20210311-093930_instagram.jpg,"1399/12/24 18:32",86
8416294,5833c6d7-78da-4bce-b438-fbae1ebdeb90,"چرا حتی خود اداره استثنایی هم خانواده اتیسم درک نمیکنه","برای بازگشایی مدارس حداقل باید برای مدارس استثنایی تفاوت قائل بشن بنده خدا مدیر و معلم انداختن به جون اولیا گفتن مجازی تدریس نفرستین طرف اصلا نمیدونه اتیسم چیه مشکلاتش چیه بعد تو اداره استثنایی کار میکنه حالا باز فردا معلم ها تو شورای مدرسه مون جلسه دارن باید ببینیم چی میشه امیدوارم خیر پیش بیاد اشتباه نکنین ها من با اموزش حضوری مخالف نیستم ها ولی برای شرایط ما واقعا ظلمه ایکاش یک کم اتیسم را میشناختن","1401/01/14 18:50",193
6029485,6ee35625-642d-4455-b855-bcb5f8d53cbd,"بچه م مشکوک به اتیسم هست شربت اپیلیم داده دکترش","سلام دوستان.بچه م مشکوک ب اوتیسم سه سالشه شما تجربه ای دارید؟شربت اپیلیم جطوره؟","1399/12/15 16:28",125
7302777,4d6f8226-e114-4eab-bcaf-bec8f1a3d813,"خانما بچه هایی که اتیسم هستند میگن خجالتی اند درسته؟","اگه حدودا ده دقیقه با یه ادم غریبه بمونن عادت کنن بازم علامت اوتیسمه؟ پسرم دوسالشه میریم که بیرون اضطراب میگیره از ادما میاد مدام بغلم..توی خونه هم غریبه دیدنی چندین دقیقه لازمه تا عادت کنه","1400/06/31 14:27",143
5019361,5833c6d7-78da-4bce-b438-fbae1ebdeb90,"راهبرد برای انجام تکالیف در دانش اموزان دارای اتیسم","راهبرد هایی سودمند برای انجام تکالیف در دانش آموزان دارای اتیسم :","1399/06/19 20:42",72
7716864,c7857e7f-5a20-4645-8111-d0945f730774,"یه خرید ساده برای خانواده اتیسم اصلا ساده نیست",https://www.instagram.com/p/CW8mIrAoscw/,"1400/09/10 22:40",353
8348826,10ec33d7-4e3e-4c6f-a404-2b1cff5a3309,"اگه کسی از اتیسم اطلاع داره التماسش میکنم بیاد","پسرم 4سال و سه ماهشه فقط چند کلمه میگه خیلی کم تمرکز هست بسیار شیطون هست یکساله دسشویش را مستقل میره فقط من برای شستن میرم اصلن حرف گوش نمیده از نظر هوشی هم در حد تقریبا عالی هست پازل را کامل میچینه","1401/01/01 01:01",124
7553458,a5296099-1c84-4a7b-b996-822e183dcd10,"نوشته اونایی که رو پنجه راه میرن اتیسم دارن","پسر من اینجوریه البته هنوز راه نمیره نوزادی مامانم نوزادی خودم نوزادی برادرهام هممون اینجوری بودیم الان دیدم ترسیدم","1400/08/11 23:02",38
6259753,e2f9e11f-3d1b-4737-bacd-94262a802525,"خانومایی که بچه اتیسم دارن لطفا بیاید کمک میخوام","خانومایی که بچه اتیسم دارید لطفا بگید بچتون یکسالگی چه کارهایی میکرد میخوام بدونم علائمش تو یکسالگی هم هست بچه هاتون یکسالگی چکار میکردند که مربوط به اتیسم بود خواهش میکنم بگید خیلی نگرانم","1400/01/24 00:54",236
